game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,move_sequence
6ec927dd-12e4-4283-a860-5b0b9cd69401,36,18,loka1,Kb7,b8b7,b8,b7,K,Black,3r3r/pkp2ppp/N3pnb1/8/3B4/2PP4/P1P2PPP/R3K2R,0,0,0,0,0,0,12,11,7,6,0,0,1,1,1,1,2,2,e4|d5|Nf3|dxe4|Ng5|Nc6|Nxe4|Bf5|Nbc3|e6|Bb5|Qd4|Qe2|O-O-O|Bxc6|bxc6|d3|Bb4|Be3|Bxc3+|bxc3|Qa4|Nc5|Qa5|Bd4|Nf6|Qf3|Bg6|Qxc6|Qb6|Qa8+|Qb8|Qxb8+|Kxb8|Na6+|Kb7
6ec927dd-12e4-4283-a860-5b0b9cd69401,37,19,Umidbey20,Nb4,a6b4,a6,b4,N,White,3r3r/pkp2ppp/4pnb1/8/1N1B4/2PP4/P1P2PPP/R3K2R,0,0,0,0,0,0,12,11,7,6,0,0,1,1,1,1,2,2,e4|d5|Nf3|dxe4|Ng5|Nc6|Nxe4|Bf5|Nbc3|e6|Bb5|Qd4|Qe2|O-O-O|Bxc6|bxc6|d3|Bb4|Be3|Bxc3+|bxc3|Qa4|Nc5|Qa5|Bd4|Nf6|Qf3|Bg6|Qxc6|Qb6|Qa8+|Qb8|Qxb8+|Kxb8|Na6+|Kb7|Nb4
6ec927dd-12e4-4283-a860-5b0b9cd69401,38,19,loka1,Rc8,d8c8,d8,c8,R,Black,2r4r/pkp2ppp/4pnb1/8/1N1B4/2PP4/P1P2PPP/R3K2R,0,0,0,0,0,0,12,11,7,6,0,0,1,1,1,1,2,2,e4|d5|Nf3|dxe4|Ng5|Nc6|Nxe4|Bf5|Nbc3|e6|Bb5|Qd4|Qe2|O-O-O|Bxc6|bxc6|d3|Bb4|Be3|Bxc3+|bxc3|Qa4|Nc5|Qa5|Bd4|Nf6|Qf3|Bg6|Qxc6|Qb6|Qa8+|Qb8|Qxb8+|Kxb8|Na6+|Kb7|Nb4|Rc8
6ec927dd-12e4-4283-a860-5b0b9cd69401,39,20,Umidbey20,Rb1,a1b1,a1,b1,R,White,2r4r/pkp2ppp/4pnb1/8/1N1B4/2PP4/P1P2PPP/1R2K2R,0,0,0,0,0,0,12,11,7,6,0,0,1,1,1,1,2,2,e4|d5|Nf3|dxe4|Ng5|Nc6|Nxe4|Bf5|Nbc3|e6|Bb5|Qd4|Qe2|O-O-O|Bxc6|bxc6|d3|Bb4|Be3|Bxc3+|bxc3|Qa4|Nc5|Qa5|Bd4|Nf6|Qf3|Bg6|Qxc6|Qb6|Qa8+|Qb8|Qxb8+|Kxb8|Na6+|Kb7|Nb4|Rc8|Rb1
6ec927dd-12e4-4283-a860-5b0b9cd69401,40,20,loka1,Ka8,b7a8,b7,a8,K,Black,k1r4r/p1p2ppp/4pnb1/8/1N1B4/2PP4/P1P2PPP/1R2K2R,0,0,0,0,0,0,12,11,7,6,0,0,1,1,1,1,2,2,e4|d5|Nf3|dxe4|Ng5|Nc6|Nxe4|Bf5|Nbc3|e6|Bb5|Qd4|Qe2|O-O-O|Bxc6|bxc6|d3|Bb4|Be3|Bxc3+|bxc3|Qa4|Nc5|Qa5|Bd4|Nf6|Qf3|Bg6|Qxc6|Qb6|Qa8+|Qb8|Qxb8+|Kxb8|Na6+|Kb7|Nb4|Rc8|Rb1|Ka8
6ec927dd-12e4-4283-a860-5b0b9cd69401,41,21,Umidbey20,Nc6,b4c6,b4,c6,N,White,k1r4r/p1p2ppp/2N1pnb1/8/3B4/2PP4/P1P2PPP/1R2K2R,0,0,0,0,0,0,12,11,7,6,0,0,1,1,1,1,2,2,e4|d5|Nf3|dxe4|Ng5|Nc6|Nxe4|Bf5|Nbc3|e6|Bb5|Qd4|Qe2|O-O-O|Bxc6|bxc6|d3|Bb4|Be3|Bxc3+|bxc3|Qa4|Nc5|Qa5|Bd4|Nf6|Qf3|Bg6|Qxc6|Qb6|Qa8+|Qb8|Qxb8+|Kxb8|Na6+|Kb7|Nb4|Rc8|Rb1|Ka8|Nc6
6ec927dd-12e4-4283-a860-5b0b9cd69401,42,21,loka1,a6,a7a6,a7,a6,P,Black,k1r4r/2p2ppp/p1N1pnb1/8/3B4/2PP4/P1P2PPP/1R2K2R,0,0,0,0,0,0,12,11,7,6,0,0,1,1,1,1,2,2,e4|d5|Nf3|dxe4|Ng5|Nc6|Nxe4|Bf5|Nbc3|e6|Bb5|Qd4|Qe2|O-O-O|Bxc6|bxc6|d3|Bb4|Be3|Bxc3+|bxc3|Qa4|Nc5|Qa5|Bd4|Nf6|Qf3|Bg6|Qxc6|Qb6|Qa8+|Qb8|Qxb8+|Kxb8|Na6+|Kb7|Nb4|Rc8|Rb1|Ka8|Nc6|a6
6ec927dd-12e4-4283-a860-5b0b9cd69401,43,22,Umidbey20,O-O,e1g1,e1,g1,K,White,k1r4r/2p2ppp/p1N1pnb1/8/3B4/2PP4/P1P2PPP/1R3RK1,0,0,0,0,0,0,12,11,7,6,0,0,1,1,1,1,2,2,e4|d5|Nf3|dxe4|Ng5|Nc6|Nxe4|Bf5|Nbc3|e6|Bb5|Qd4|Qe2|O-O-O|Bxc6|bxc6|d3|Bb4|Be3|Bxc3+|bxc3|Qa4|Nc5|Qa5|Bd4|Nf6|Qf3|Bg6|Qxc6|Qb6|Qa8+|Qb8|Qxb8+|Kxb8|Na6+|Kb7|Nb4|Rc8|Rb1|Ka8|Nc6|a6|O-O
6ec927dd-12e4-4283-a860-5b0b9cd69401,44,22,loka1,Nd5,f6d5,f6,d5,N,Black,k1r4r/2p2ppp/p1N1p1b1/3n4/3B4/2PP4/P1P2PPP/1R3RK1,0,0,0,0,0,0,12,11,7,6,0,0,1,1,1,1,2,2,e4|d5|Nf3|dxe4|Ng5|Nc6|Nxe4|Bf5|Nbc3|e6|Bb5|Qd4|Qe2|O-O-O|Bxc6|bxc6|d3|Bb4|Be3|Bxc3+|bxc3|Qa4|Nc5|Qa5|Bd4|Nf6|Qf3|Bg6|Qxc6|Qb6|Qa8+|Qb8|Qxb8+|Kxb8|Na6+|Kb7|Nb4|Rc8|Rb1|Ka8|Nc6|a6|O-O|Nd5
6ec927dd-12e4-4283-a860-5b0b9cd69401,45,23,Umidbey20,c4,c3c4,c3,c4,P,White,k1r4r/2p2ppp/p1N1p1b1/3n4/2PB4/3P4/P1P2PPP/1R3RK1,0,0,0,0,0,0,12,11,7,6,0,0,1,1,1,1,2,2,e4|d5|Nf3|dxe4|Ng5|Nc6|Nxe4|Bf5|Nbc3|e6|Bb5|Qd4|Qe2|O-O-O|Bxc6|bxc6|d3|Bb4|Be3|Bxc3+|bxc3|Qa4|Nc5|Qa5|Bd4|Nf6|Qf3|Bg6|Qxc6|Qb6|Qa8+|Qb8|Qxb8+|Kxb8|Na6+|Kb7|Nb4|Rc8|Rb1|Ka8|Nc6|a6|O-O|Nd5|c4
