game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,move_sequence
2c7fb53b-cdb9-4618-80e4-f856fbc924ff,47,24,VCF5,Kh1,g1h1,g1,h1,K,White,2rq2k1/pp4pp/2pnp3/4R2B/3P3n/1PP5/P1Q2BrP/5R1K,0,0,0,0,0,0,11,12,5,6,1,1,2,0,0,2,2,2,e4|Nf6|e5|Ng8|d4|d6|f4|dxe5|fxe5|Nc6|Nf3|Bg4|Be3|e6|Be2|Nge7|O-O|Nf5|Bf2|Be7|c3|O-O|Nbd2|f6|exf6|Bxf6|Ne4|Bxf3|Nxf6+|Rxf6|Bxf3|Rg6|Qb3|Na5|Qa4|c6|Rae1|Rc8|Qc2|Nc4|b3|Ncd6|Re5|Nh4|Bh5|Rxg2+|Kh1
2c7fb53b-cdb9-4618-80e4-f856fbc924ff,48,24,dduk,Ndf5,d6f5,d6,f5,N,Black,2rq2k1/pp4pp/2p1p3/4Rn1B/3P3n/1PP5/P1Q2BrP/5R1K,0,0,0,0,0,0,11,12,5,6,1,1,2,0,0,2,2,2,e4|Nf6|e5|Ng8|d4|d6|f4|dxe5|fxe5|Nc6|Nf3|Bg4|Be3|e6|Be2|Nge7|O-O|Nf5|Bf2|Be7|c3|O-O|Nbd2|f6|exf6|Bxf6|Ne4|Bxf3|Nxf6+|Rxf6|Bxf3|Rg6|Qb3|Na5|Qa4|c6|Rae1|Rc8|Qc2|Nc4|b3|Ncd6|Re5|Nh4|Bh5|Rxg2+|Kh1|Ndf5
2c7fb53b-cdb9-4618-80e4-f856fbc924ff,49,25,VCF5,Qd3,c2d3,c2,d3,Q,White,2rq2k1/pp4pp/2p1p3/4Rn1B/3P3n/1PPQ4/P4BrP/5R1K,0,0,0,0,0,0,11,12,5,6,1,1,2,0,0,2,2,2,e4|Nf6|e5|Ng8|d4|d6|f4|dxe5|fxe5|Nc6|Nf3|Bg4|Be3|e6|Be2|Nge7|O-O|Nf5|Bf2|Be7|c3|O-O|Nbd2|f6|exf6|Bxf6|Ne4|Bxf3|Nxf6+|Rxf6|Bxf3|Rg6|Qb3|Na5|Qa4|c6|Rae1|Rc8|Qc2|Nc4|b3|Ncd6|Re5|Nh4|Bh5|Rxg2+|Kh1|Ndf5|Qd3
2c7fb53b-cdb9-4618-80e4-f856fbc924ff,50,25,dduk,Qg5,d8g5,d8,g5,Q,Black,2r3k1/pp4pp/2p1p3/4RnqB/3P3n/1PPQ4/P4BrP/5R1K,0,0,0,0,0,0,11,12,5,6,1,1,2,0,0,2,2,2,e4|Nf6|e5|Ng8|d4|d6|f4|dxe5|fxe5|Nc6|Nf3|Bg4|Be3|e6|Be2|Nge7|O-O|Nf5|Bf2|Be7|c3|O-O|Nbd2|f6|exf6|Bxf6|Ne4|Bxf3|Nxf6+|Rxf6|Bxf3|Rg6|Qb3|Na5|Qa4|c6|Rae1|Rc8|Qc2|Nc4|b3|Ncd6|Re5|Nh4|Bh5|Rxg2+|Kh1|Ndf5|Qd3|Qg5
2c7fb53b-cdb9-4618-80e4-f856fbc924ff,51,26,VCF5,Bf3,h5f3,h5,f3,B,White,2r3k1/pp4pp/2p1p3/4Rnq1/3P3n/1PPQ1B2/P4BrP/5R1K,0,0,0,0,0,0,11,12,5,6,1,1,2,0,0,2,2,2,e4|Nf6|e5|Ng8|d4|d6|f4|dxe5|fxe5|Nc6|Nf3|Bg4|Be3|e6|Be2|Nge7|O-O|Nf5|Bf2|Be7|c3|O-O|Nbd2|f6|exf6|Bxf6|Ne4|Bxf3|Nxf6+|Rxf6|Bxf3|Rg6|Qb3|Na5|Qa4|c6|Rae1|Rc8|Qc2|Nc4|b3|Ncd6|Re5|Nh4|Bh5|Rxg2+|Kh1|Ndf5|Qd3|Qg5|Bf3
2c7fb53b-cdb9-4618-80e4-f856fbc924ff,52,26,dduk,Nxf3,h4f3,h4,f3,N,Black,2r3k1/pp4pp/2p1p3/4Rnq1/3P4/1PPQ1n2/P4BrP/5R1K,0,0,0,0,0,0,10,12,5,6,1,1,1,0,0,2,2,2,e4|Nf6|e5|Ng8|d4|d6|f4|dxe5|fxe5|Nc6|Nf3|Bg4|Be3|e6|Be2|Nge7|O-O|Nf5|Bf2|Be7|c3|O-O|Nbd2|f6|exf6|Bxf6|Ne4|Bxf3|Nxf6+|Rxf6|Bxf3|Rg6|Qb3|Na5|Qa4|c6|Rae1|Rc8|Qc2|Nc4|b3|Ncd6|Re5|Nh4|Bh5|Rxg2+|Kh1|Ndf5|Qd3|Qg5|Bf3|Nxf3
2c7fb53b-cdb9-4618-80e4-f856fbc924ff,53,27,VCF5,Qxf3,d3f3,d3,f3,Q,White,2r3k1/pp4pp/2p1p3/4Rnq1/3P4/1PP2Q2/P4BrP/5R1K,0,0,0,0,0,0,10,11,5,6,1,1,1,0,0,1,2,2,e4|Nf6|e5|Ng8|d4|d6|f4|dxe5|fxe5|Nc6|Nf3|Bg4|Be3|e6|Be2|Nge7|O-O|Nf5|Bf2|Be7|c3|O-O|Nbd2|f6|exf6|Bxf6|Ne4|Bxf3|Nxf6+|Rxf6|Bxf3|Rg6|Qb3|Na5|Qa4|c6|Rae1|Rc8|Qc2|Nc4|b3|Ncd6|Re5|Nh4|Bh5|Rxg2+|Kh1|Ndf5|Qd3|Qg5|Bf3|Nxf3|Qxf3
2c7fb53b-cdb9-4618-80e4-f856fbc924ff,54,27,dduk,Nh4,f5h4,f5,h4,N,Black,2r3k1/pp4pp/2p1p3/4R1q1/3P3n/1PP2Q2/P4BrP/5R1K,0,0,0,0,0,0,10,11,5,6,1,1,1,0,0,1,2,2,e4|Nf6|e5|Ng8|d4|d6|f4|dxe5|fxe5|Nc6|Nf3|Bg4|Be3|e6|Be2|Nge7|O-O|Nf5|Bf2|Be7|c3|O-O|Nbd2|f6|exf6|Bxf6|Ne4|Bxf3|Nxf6+|Rxf6|Bxf3|Rg6|Qb3|Na5|Qa4|c6|Rae1|Rc8|Qc2|Nc4|b3|Ncd6|Re5|Nh4|Bh5|Rxg2+|Kh1|Ndf5|Qd3|Qg5|Bf3|Nxf3|Qxf3|Nh4
2c7fb53b-cdb9-4618-80e4-f856fbc924ff,55,28,VCF5,Qe3,f3e3,f3,e3,Q,White,2r3k1/pp4pp/2p1p3/4R1q1/3P3n/1PP1Q3/P4BrP/5R1K,0,0,0,0,0,0,10,11,5,6,1,1,1,0,0,1,2,2,e4|Nf6|e5|Ng8|d4|d6|f4|dxe5|fxe5|Nc6|Nf3|Bg4|Be3|e6|Be2|Nge7|O-O|Nf5|Bf2|Be7|c3|O-O|Nbd2|f6|exf6|Bxf6|Ne4|Bxf3|Nxf6+|Rxf6|Bxf3|Rg6|Qb3|Na5|Qa4|c6|Rae1|Rc8|Qc2|Nc4|b3|Ncd6|Re5|Nh4|Bh5|Rxg2+|Kh1|Ndf5|Qd3|Qg5|Bf3|Nxf3|Qxf3|Nh4|Qe3
2c7fb53b-cdb9-4618-80e4-f856fbc924ff,56,28,dduk,Rxh2+,g2h2,g2,h2,R,Black,2r3k1/pp4pp/2p1p3/4R1q1/3P3n/1PP1Q3/P4B1r/5R1K,1,0,0,0,0,0,9,11,4,6,1,1,1,0,0,1,2,2,e4|Nf6|e5|Ng8|d4|d6|f4|dxe5|fxe5|Nc6|Nf3|Bg4|Be3|e6|Be2|Nge7|O-O|Nf5|Bf2|Be7|c3|O-O|Nbd2|f6|exf6|Bxf6|Ne4|Bxf3|Nxf6+|Rxf6|Bxf3|Rg6|Qb3|Na5|Qa4|c6|Rae1|Rc8|Qc2|Nc4|b3|Ncd6|Re5|Nh4|Bh5|Rxg2+|Kh1|Ndf5|Qd3|Qg5|Bf3|Nxf3|Qxf3|Nh4|Qe3|Rxh2+
