game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,move_sequence
f12c6d25-9bf1-416d-a20f-8e03792d521a,40,20,josgr7,f6,f7f6,f7,f6,P,Black,r4rk1/pp2q2p/1b1npp2/2p1N3/8/P1Q4P/1PP2PP1/2KR4,0,0,0,0,0,0,10,12,6,6,1,1,0,1,1,1,1,2,d4|d5|Nc3|Nf6|Nf3|Bg4|Bg5|e6|e3|Bb4|Bb5+|Nc6|a3|Ba5|Qd3|O-O|e4|dxe4|Qe3|Bb6|Nxe4|Nxd4|O-O-O|Nxb5|Qb3|Nd6|h3|Bh5|Qc3|c5|Nxf6+|gxf6|Bxf6|Qc7|Be7|Qxe7|Ne5|Bxd1|Rxd1|f6
f12c6d25-9bf1-416d-a20f-8e03792d521a,41,21,VrushilShah,Qg3+,c3g3,c3,g3,Q,White,r4rk1/pp2q2p/1b1npp2/2p1N3/8/P5QP/1PP2PP1/2KR4,1,0,0,0,0,0,10,12,6,6,1,1,0,1,1,1,1,2,d4|d5|Nc3|Nf6|Nf3|Bg4|Bg5|e6|e3|Bb4|Bb5+|Nc6|a3|Ba5|Qd3|O-O|e4|dxe4|Qe3|Bb6|Nxe4|Nxd4|O-O-O|Nxb5|Qb3|Nd6|h3|Bh5|Qc3|c5|Nxf6+|gxf6|Bxf6|Qc7|Be7|Qxe7|Ne5|Bxd1|Rxd1|f6|Qg3+
f12c6d25-9bf1-416d-a20f-8e03792d521a,42,21,josgr7,Kh8,g8h8,g8,h8,K,Black,r4r1k/pp2q2p/1b1npp2/2p1N3/8/P5QP/1PP2PP1/2KR4,0,0,0,0,0,0,10,12,6,6,1,1,0,1,1,1,1,2,d4|d5|Nc3|Nf6|Nf3|Bg4|Bg5|e6|e3|Bb4|Bb5+|Nc6|a3|Ba5|Qd3|O-O|e4|dxe4|Qe3|Bb6|Nxe4|Nxd4|O-O-O|Nxb5|Qb3|Nd6|h3|Bh5|Qc3|c5|Nxf6+|gxf6|Bxf6|Qc7|Be7|Qxe7|Ne5|Bxd1|Rxd1|f6|Qg3+|Kh8
f12c6d25-9bf1-416d-a20f-8e03792d521a,43,22,VrushilShah,Ng4,e5g4,e5,g4,N,White,r4r1k/pp2q2p/1b1npp2/2p5/6N1/P5QP/1PP2PP1/2KR4,0,0,0,0,0,0,10,12,6,6,1,1,0,1,1,1,1,2,d4|d5|Nc3|Nf6|Nf3|Bg4|Bg5|e6|e3|Bb4|Bb5+|Nc6|a3|Ba5|Qd3|O-O|e4|dxe4|Qe3|Bb6|Nxe4|Nxd4|O-O-O|Nxb5|Qb3|Nd6|h3|Bh5|Qc3|c5|Nxf6+|gxf6|Bxf6|Qc7|Be7|Qxe7|Ne5|Bxd1|Rxd1|f6|Qg3+|Kh8|Ng4
f12c6d25-9bf1-416d-a20f-8e03792d521a,44,22,josgr7,e5,e6e5,e6,e5,P,Black,r4r1k/pp2q2p/1b1n1p2/2p1p3/6N1/P5QP/1PP2PP1/2KR4,0,0,0,0,0,0,10,12,6,6,1,1,0,1,1,1,1,2,d4|d5|Nc3|Nf6|Nf3|Bg4|Bg5|e6|e3|Bb4|Bb5+|Nc6|a3|Ba5|Qd3|O-O|e4|dxe4|Qe3|Bb6|Nxe4|Nxd4|O-O-O|Nxb5|Qb3|Nd6|h3|Bh5|Qc3|c5|Nxf6+|gxf6|Bxf6|Qc7|Be7|Qxe7|Ne5|Bxd1|Rxd1|f6|Qg3+|Kh8|Ng4|e5
f12c6d25-9bf1-416d-a20f-8e03792d521a,45,23,VrushilShah,Nh6,g4h6,g4,h6,N,White,r4r1k/pp2q2p/1b1n1p1N/2p1p3/8/P5QP/1PP2PP1/2KR4,0,0,0,0,0,0,10,12,6,6,1,1,0,1,1,1,1,2,d4|d5|Nc3|Nf6|Nf3|Bg4|Bg5|e6|e3|Bb4|Bb5+|Nc6|a3|Ba5|Qd3|O-O|e4|dxe4|Qe3|Bb6|Nxe4|Nxd4|O-O-O|Nxb5|Qb3|Nd6|h3|Bh5|Qc3|c5|Nxf6+|gxf6|Bxf6|Qc7|Be7|Qxe7|Ne5|Bxd1|Rxd1|f6|Qg3+|Kh8|Ng4|e5|Nh6
f12c6d25-9bf1-416d-a20f-8e03792d521a,46,23,josgr7,Ne4,d6e4,d6,e4,N,Black,r4r1k/pp2q2p/1b3p1N/2p1p3/4n3/P5QP/1PP2PP1/2KR4,0,0,0,0,0,0,10,12,6,6,1,1,0,1,1,1,1,2,d4|d5|Nc3|Nf6|Nf3|Bg4|Bg5|e6|e3|Bb4|Bb5+|Nc6|a3|Ba5|Qd3|O-O|e4|dxe4|Qe3|Bb6|Nxe4|Nxd4|O-O-O|Nxb5|Qb3|Nd6|h3|Bh5|Qc3|c5|Nxf6+|gxf6|Bxf6|Qc7|Be7|Qxe7|Ne5|Bxd1|Rxd1|f6|Qg3+|Kh8|Ng4|e5|Nh6|Ne4
f12c6d25-9bf1-416d-a20f-8e03792d521a,47,24,VrushilShah,Qg4,g3g4,g3,g4,Q,White,r4r1k/pp2q2p/1b3p1N/2p1p3/4n1Q1/P6P/1PP2PP1/2KR4,0,0,0,0,0,0,10,12,6,6,1,1,0,1,1,1,1,2,d4|d5|Nc3|Nf6|Nf3|Bg4|Bg5|e6|e3|Bb4|Bb5+|Nc6|a3|Ba5|Qd3|O-O|e4|dxe4|Qe3|Bb6|Nxe4|Nxd4|O-O-O|Nxb5|Qb3|Nd6|h3|Bh5|Qc3|c5|Nxf6+|gxf6|Bxf6|Qc7|Be7|Qxe7|Ne5|Bxd1|Rxd1|f6|Qg3+|Kh8|Ng4|e5|Nh6|Ne4|Qg4
f12c6d25-9bf1-416d-a20f-8e03792d521a,48,24,josgr7,Nxf2,e4f2,e4,f2,N,Black,r4r1k/pp2q2p/1b3p1N/2p1p3/6Q1/P6P/1PP2nP1/2KR4,0,0,0,0,0,0,9,12,5,6,1,1,0,1,1,1,1,2,d4|d5|Nc3|Nf6|Nf3|Bg4|Bg5|e6|e3|Bb4|Bb5+|Nc6|a3|Ba5|Qd3|O-O|e4|dxe4|Qe3|Bb6|Nxe4|Nxd4|O-O-O|Nxb5|Qb3|Nd6|h3|Bh5|Qc3|c5|Nxf6+|gxf6|Bxf6|Qc7|Be7|Qxe7|Ne5|Bxd1|Rxd1|f6|Qg3+|Kh8|Ng4|e5|Nh6|Ne4|Qg4|Nxf2
f12c6d25-9bf1-416d-a20f-8e03792d521a,49,25,VrushilShah,Rd7,d1d7,d1,d7,R,White,r4r1k/pp1Rq2p/1b3p1N/2p1p3/6Q1/P6P/1PP2nP1/2K5,0,0,0,0,0,0,9,12,5,6,1,1,0,1,1,1,1,2,d4|d5|Nc3|Nf6|Nf3|Bg4|Bg5|e6|e3|Bb4|Bb5+|Nc6|a3|Ba5|Qd3|O-O|e4|dxe4|Qe3|Bb6|Nxe4|Nxd4|O-O-O|Nxb5|Qb3|Nd6|h3|Bh5|Qc3|c5|Nxf6+|gxf6|Bxf6|Qc7|Be7|Qxe7|Ne5|Bxd1|Rxd1|f6|Qg3+|Kh8|Ng4|e5|Nh6|Ne4|Qg4|Nxf2|Rd7
